;  C:\Users\CMR\Documents\GitHub\stm32f413-drivers\PCAN\Trace2.log
;
;  Start time: 12/7/2022 13:39:56.465.5
;------------------------------------------------------------------------------
;  Bus  Name      Connection         Protocol
      1223       683.0 1  Rx    BMS_Pack_Currents    BMS_Current_Instant=0 mA BMS_Current_Average=0 mA
      1224       683.2 1  Rx    BMS_Low_Voltages     BMS_VBatt=0.0 V BMS_VAIR=18.4 V BMS_iBatt=0.7 mA BMS_iDCDC=0.0 mA
      1225       683.4 1  Rx    BMS_BMB_0_Voltages   BMS_BMB_0_Max_Voltage_Index=2 BMS_BMB_0_Min_Voltage_Index=0 BMS_BMB_0_Max_Voltage=3700 mV BMS_BMB_0_Min_Voltage=3693 mV
      1226       683.6 1  Rx    VSM_Heartbeat        VSM_state=GLV_ON VSM_ERR_moduleTimeout=0 VSM_ERR_moduleState=0 VSM_ERR_latchedError=0 VSM_ERR_DCDCFault=0 VSM_ERR_hallEffectOOR=0 VSM_ERR_brakePresOOR=0 VSM_WRN_HVCTimeout=0 VSM_WRN_CDCTimeout=0 VSM_WRN_FSMTimeout=0 VSM_WRN_DIMTimeout=0 VSM_WRN_PTCTimeout=0 VSM_WRN_APCTimeout=0 VSM_WRN_DIMReqNAK=0 VSM_WRN_VoltageOOR=0 VSM_WRN_CurrentOOR=0
      1227       683.7 1  Rx    VSM_Status           VSM_internalState=GLV_ON VSM_ERR_HVCTimeout=0 VSM_ERR_CDCTimeout=0 VSM_ERR_FSMTimeout=0 VSM_ERR_DIMTimeout=0 VSM_ERR_PTCTimeout=0 VSM_ERR_APCTimeout=0 VSM_ERR_HVCState=0 VSM_ERR_CDCState=0 VSM_ERR_FSMState=0 VSM_ERR_DIMState=0 VSM_ERR_PTCState=0 VSM_ERR_APCState=0 VSM_ERR_latchSoftware=0 VSM_ERR_latchAMS=0 VSM_ERR_latchIMD=0 VSM_ERR_latchBSPD=0
      1228       683.9 1  Rx    HVC_Command          HVC_modeRequest=IDLE
      1229       684.1 1  Rx    VSM_Sensors          VSM_brakePressureRear=7 PSI VSM_hallEffect=-63 cA VSM_safetyIn=0.0 V VSM_safetyOut=0.0 V
      1230       684.3 1  Rx    BMS_BMB_1_Voltages   BMS_BMB_1_Max_Voltage_Index=4 BMS_BMB_1_Min_Voltage_Index=0 BMS_BMB_1_Max_Voltage=3700 mV BMS_BMB_1_Min_Voltage=3699 mV
      1231       684.4 1  Rx    BMS_BMB_2_Voltages   BMS_BMB_2_Max_Voltage_Index=4 BMS_BMB_2_Min_Voltage_Index=8 BMS_BMB_2_Max_Voltage=3706 mV BMS_BMB_2_Min_Voltage=3704 mV
      1232       684.7 1  Rx    CDC_Heartbeat        CDC_state=GLV_ON CDC_ERR_VSMTimeout=0 CDC_ERR_amkAllError=0 CDC_WRN_VSMTimeout=0 CDC_WRN_amkSrcFL=1 CDC_WRN_amkSrcFR=1 CDC_WRN_amkSrcRL=1 CDC_WRN_amkSrcRR=1 CDC_WRN_amkError=0 CDC_WRN_amkTimeout=1
      1233       684.8 1  Rx    DIM_Heartbeat        DIM_state=GLV_ON DIM_ERR_VSMTimeout=0
      1234       685.0 1  Rx    BMS_BMB_3_Voltages   BMS_BMB_3_Max_Voltage_Index=6 BMS_BMB_3_Min_Voltage_Index=0 BMS_BMB_3_Max_Voltage=3707 mV BMS_BMB_3_Min_Voltage=3705 mV
      1235       685.2 1  Rx    DIM_Actions          DIM_action1ButtonPressed=1 DIM_action2ButtonPressed=1 DIM_drsButtonPressed=1 DIM_regenPercent=0 percent
      1236       686.0 1  Rx    FSM_Heartbeat        FSM_state=GLV_ON FSM_ERR_VSMTimeout=0 FSM_WRN_VSMTimeout=0 FSM_WRN_VoltageOOR=0 FSM_WRN_CurrentOOR=0 FSM_WRN_BrakePositionOOR=1 FSM_WRN_LeftTPosOOR=0 FSM_WRN_RightTPosOOR=0 FSM_WRN_BPPFault=0 FSM_WRN_TPosImplausible=0 FSM_WRN_SSModule=1 FSM_WRN_SSCockpit=0 FSM_WRN_SSFrHub=0 FSM_WRN_SSInertia=0 FSM_WRN_SSFlHub=0 FSM_WRN_SSBots=1 FSM_WRN_BrakePressureOOR=0 FSM_WRN_SWAngleOOR=0
      1237       686.2 1  Rx    FSM_Data             FSM_torqueReq=0 FSM_throttlePos=0 FSM_brakePressureFront=26 PSI FSM_brakePedalPos=255 % FSM_steeringWheelAngle=-7 deg
      1238       687.2 1  Rx    BMS_BMB_4_Voltages   BMS_BMB_4_Max_Voltage_Index=2 BMS_BMB_4_Min_Voltage_Index=6 BMS_BMB_4_Max_Voltage=3678 mV BMS_BMB_4_Min_Voltage=3675 mV
      1239       687.4 1  Rx    BMS_BMB_5_Voltages   BMS_BMB_5_Max_Voltage_Index=3 BMS_BMB_5_Min_Voltage_Index=2 BMS_BMB_5_Max_Voltage=3839 mV BMS_BMB_5_Min_Voltage=3511 mV
      1240       687.6 1  Rx    BMS_BMB_6_Voltages   BMS_BMB_6_Max_Voltage_Index=6 BMS_BMB_6_Min_Voltage_Index=0 BMS_BMB_6_Max_Voltage=3708 mV BMS_BMB_6_Min_Voltage=3706 mV
      1241       687.8 1  Rx    BMS_BMB_7_Voltages   BMS_BMB_7_Max_Voltage_Index=3 BMS_BMB_7_Min_Voltage_Index=0 BMS_BMB_7_Max_Voltage=3707 mV BMS_BMB_7_Min_Voltage=3705 mV
      1242       688.0 1  Rx    BMS_BMB_8_Voltages   BMS_BMB_8_Max_Voltage_Index=2 BMS_BMB_8_Min_Voltage_Index=0 BMS_BMB_8_Max_Voltage=3699 mV BMS_BMB_8_Min_Voltage=3698 mV
      1243       688.2 1  Rx    BMS_BMB_9_Voltages   BMS_BMB_9_Max_Voltage_Index=2 BMS_BMB_9_Min_Voltage_Index=0 BMS_BMB_9_Max_Voltage=3699 mV BMS_BMB_9_Min_Voltage=3697 mV
      1244       688.4 1  Rx    BMS_BMB_10_Voltages  BMS_BMB_10_Max_Voltage_Index=2 BMS_BMB_10_Min_Voltage_Index=0 BMS_BMB_10_Max_Voltage=3672 mV BMS_BMB_10_Min_Voltage=3670 mV
      1245       688.6 1  Rx    BMS_BMB_11_Voltages  BMS_BMB_11_Max_Voltage_Index=3 BMS_BMB_11_Min_Voltage_Index=0 BMS_BMB_11_Max_Voltage=3673 mV BMS_BMB_11_Min_Voltage=3669 mV
      1246       688.8 1  Rx    PTC_Heartbeat        PTC_state=GLV_ON PTC_ERR_VSMTimeout=0 PTC_ERR_waterTempOOR=0 PTC_ERR_driversTempOOR=0 PTC_WRN_VSMTimeout=0 PTC_WRN_VoltageOOR=0 PTC_WRN_CurrentOOR=0
      1247       689.0 1  Rx    BMS_BMB_12_Voltages  BMS_BMB_12_Max_Voltage_Index=2 BMS_BMB_12_Min_Voltage_Index=0 BMS_BMB_12_Max_Voltage=3691 mV BMS_BMB_12_Min_Voltage=3689 mV
      1248       689.2 1  Rx    BMS_BMB_13_Voltages  BMS_BMB_13_Max_Voltage_Index=6 BMS_BMB_13_Min_Voltage_Index=0 BMS_BMB_13_Max_Voltage=3693 mV BMS_BMB_13_Min_Voltage=3690 mV
      1249       689.4 1  Rx    BMS_BMB_14_Voltages  BMS_BMB_14_Max_Voltage_Index=5 BMS_BMB_14_Min_Voltage_Index=0 BMS_BMB_14_Max_Voltage=3702 mV BMS_BMB_14_Min_Voltage=3699 mV
      1250       690.7 1  Rx    IZZIE_Loadcell_data  Differential_Voltage=166Fh uV Calibrated_Output=466.3 N Internal_Temp=20.3 c Opt_External_Temp=25.0 c
      1251       692.5 1  Rx    HVC_Heartbeat        HVC_Mode=IDLE HVC_State=STANDBY HVC_Uptime=0 s HVC_ERR_PACK_UNDERVOLT=0 HVC_ERR_PACK_OVERVOLT=0 HVC_ERR_PACK_OVERCURRENT=0 HVC_ERR_CELL_UNDERVOLT=0 HVC_ERR_CELL_OVERVOLT=0 HVC_ERR_CELL_OVERTEMP=0 HVC_ERR_BMB_FAULT=0 HVC_ERR_BMB_TIMEOUT=0 HVC_ERR_CAN_TIMEOUT=0 HVC_ERR_RELAY=0 HVC_ERR_LV_UNDERVOLT=0 HVC_dischargeClosed=1 HVC_prechargeClosed=0 HVC_negAIRClosed=0 HVC_posAIRClosed=0 HVC_dischargeError=0 HVC_prechargeError=0 HVC_negAIRError=0 HVC_posAIRError=0
      1252       692.8 1  Rx    BMS_Pack_Voltages    BMS_Batt_Voltage=532013 mV BMS_HV_Voltage=532013 mV
      1253       693.0 1  Rx    BMS_Pack_Currents    BMS_Current_Instant=0 mA BMS_Current_Average=0 mA
      1254       693.2 1  Rx    BMS_Low_Voltages     BMS_VBatt=0.0 V BMS_VAIR=18.4 V BMS_iBatt=0.7 mA BMS_iDCDC=0.0 mA
      1255       693.4 1  Rx    BMS_Pack_MinMax_Cell_Voltages Pack_Min_Cell_Voltage=3511 Pack_Max_Cell_Voltage=3839 Min_Cell_Volt_BMB=5 Min_Cell_Volt_Index=2 Max_Cell_Volt_BMB=5 Max_Cell_Volt_Index=3
      1256       693.6 1  Rx    VSM_Heartbeat        VSM_state=GLV_ON VSM_ERR_moduleTimeout=0 VSM_ERR_moduleState=0 VSM_ERR_latchedError=0 VSM_ERR_DCDCFault=0 VSM_ERR_hallEffectOOR=0 VSM_ERR_brakePresOOR=0 VSM_WRN_HVCTimeout=0 VSM_WRN_CDCTimeout=0 VSM_WRN_FSMTimeout=0 VSM_WRN_DIMTimeout=0 VSM_WRN_PTCTimeout=0 VSM_WRN_APCTimeout=0 VSM_WRN_DIMReqNAK=0 VSM_WRN_VoltageOOR=0 VSM_WRN_CurrentOOR=0
      1257       693.8 1  Rx    VSM_Status           VSM_internalState=GLV_ON VSM_ERR_HVCTimeout=0 VSM_ERR_CDCTimeout=0 VSM_ERR_FSMTimeout=0 VSM_ERR_DIMTimeout=0 VSM_ERR_PTCTimeout=0 VSM_ERR_APCTimeout=0 VSM_ERR_HVCState=0 VSM_ERR_CDCState=0 VSM_ERR_FSMState=0 VSM_ERR_DIMState=0 VSM_ERR_PTCState=0 VSM_ERR_APCState=0 VSM_ERR_latchSoftware=0 VSM_ERR_latchAMS=0 VSM_ERR_latchIMD=0 VSM_ERR_latchBSPD=0
      1258       693.9 1  Rx    HVC_Command          HVC_modeRequest=IDLE
      1259       694.3 1  Rx    VSM_Sensors          VSM_brakePressureRear=7 PSI VSM_hallEffect=-125 cA VSM_safetyIn=0.0 V VSM_safetyOut=0.0 V
      1260       694.5 1  Rx    CDC_Heartbeat        CDC_state=GLV_ON CDC_ERR_VSMTimeout=0 CDC_ERR_amkAllError=0 CDC_WRN_VSMTimeout=0 CDC_WRN_amkSrcFL=1 CDC_WRN_amkSrcFR=1 CDC_WRN_amkSrcRL=1 CDC_WRN_amkSrcRR=1 CDC_WRN_amkError=0 CDC_WRN_amkTimeout=1
      1261       694.7 1  Rx    DIM_Heartbeat        DIM_state=GLV_ON DIM_ERR_VSMTimeout=0
      1262       694.9 1  Rx    BMS_BMB_15_Voltages  BMS_BMB_15_Max_Voltage_Index=4 BMS_BMB_15_Min_Voltage_Index=0 BMS_BMB_15_Max_Voltage=3726 mV BMS_BMB_15_Min_Voltage=3723 mV
      1263       695.1 1  Rx    DIM_Actions          DIM_action1ButtonPressed=1 DIM_action2ButtonPressed=1 DIM_drsButtonPressed=1 DIM_regenPercent=0 percent
      1264       696.0 1  Rx    FSM_Heartbeat        FSM_state=GLV_ON FSM_ERR_VSMTimeout=0 FSM_WRN_VSMTimeout=0 FSM_WRN_VoltageOOR=0 FSM_WRN_CurrentOOR=0 FSM_WRN_BrakePositionOOR=1 FSM_WRN_LeftTPosOOR=0 FSM_WRN_RightTPosOOR=0 FSM_WRN_BPPFault=0 FSM_WRN_TPosImplausible=0 FSM_WRN_SSModule=1 FSM_WRN_SSCockpit=0 FSM_WRN_SSFrHub=1 FSM_WRN_SSInertia=0 FSM_WRN_SSFlHub=0 FSM_WRN_SSBots=1 FSM_WRN_BrakePressureOOR=0 FSM_WRN_SWAngleOOR=0
      1265       696.2 1  Rx    FSM_Data             FSM_torqueReq=0 FSM_throttlePos=0 FSM_brakePressureFront=26 PSI FSM_brakePedalPos=255 % FSM_steeringWheelAngle=-7 deg
      1266       698.7 1  Rx    PTC_Heartbeat        PTC_state=GLV_ON PTC_ERR_VSMTimeout=0 PTC_ERR_waterTempOOR=0 PTC_ERR_driversTempOOR=0 PTC_WRN_VSMTimeout=0 PTC_WRN_VoltageOOR=0 PTC_WRN_CurrentOOR=0
      1267       700.6 1  Rx    IZZIE_Loadcell_data  Differential_Voltage=166Eh uV Calibrated_Output=465.7 N Internal_Temp=20.3 c Opt_External_Temp=25.0 c
      1268       702.5 1  Rx    HVC_Heartbeat        HVC_Mode=IDLE HVC_State=STANDBY HVC_Uptime=0 s HVC_ERR_PACK_UNDERVOLT=0 HVC_ERR_PACK_OVERVOLT=0 HVC_ERR_PACK_OVERCURRENT=0 HVC_ERR_CELL_UNDERVOLT=0 HVC_ERR_CELL_OVERVOLT=0 HVC_ERR_CELL_OVERTEMP=0 HVC_ERR_BMB_FAULT=0 HVC_ERR_BMB_TIMEOUT=0 HVC_ERR_CAN_TIMEOUT=0 HVC_ERR_RELAY=0 HVC_ERR_LV_UNDERVOLT=0 HVC_dischargeClosed=1 HVC_prechargeClosed=0 HVC_negAIRClosed=0 HVC_posAIRClosed=0 HVC_dischargeError=0 HVC_prechargeError=0 HVC_negAIRError=0 HVC_posAIRError=0
      1269       702.8 1  Rx    BMS_Pack_Voltages    BMS_Batt_Voltage=532013 mV BMS_HV_Voltage=532013 mV
      1270       703.0 1  Rx    BMS_Pack_Currents    BMS_Current_Instant=0 mA BMS_Current_Average=0 mA
      1271       703.2 1  Rx    BMS_Low_Voltages     BMS_VBatt=0.0 V BMS_VAIR=18.4 V BMS_iBatt=0.7 mA BMS_iDCDC=0.0 mA
      1272       703.5 1  Rx    VSM_Heartbeat        VSM_state=GLV_ON VSM_ERR_moduleTimeout=0 VSM_ERR_moduleState=0 VSM_ERR_latchedError=0 VSM_ERR_DCDCFault=0 VSM_ERR_hallEffectOOR=0 VSM_ERR_brakePresOOR=0 VSM_WRN_HVCTimeout=0 VSM_WRN_CDCTimeout=0 VSM_WRN_FSMTimeout=0 VSM_WRN_DIMTimeout=0 VSM_WRN_PTCTimeout=0 VSM_WRN_APCTimeout=0 VSM_WRN_DIMReqNAK=0 VSM_WRN_VoltageOOR=0 VSM_WRN_CurrentOOR=0
      1273       703.6 1  Rx    VSM_Status           VSM_internalState=GLV_ON VSM_ERR_HVCTimeout=0 VSM_ERR_CDCTimeout=0 VSM_ERR_FSMTimeout=0 VSM_ERR_DIMTimeout=0 VSM_ERR_PTCTimeout=0 VSM_ERR_APCTimeout=0 VSM_ERR_HVCState=0 VSM_ERR_CDCState=0 VSM_ERR_FSMState=0 VSM_ERR_DIMState=0 VSM_ERR_PTCState=0 VSM_ERR_APCState=0 VSM_ERR_latchSoftware=0 VSM_ERR_latchAMS=0 VSM_ERR_latchIMD=0 VSM_ERR_latchBSPD=0
      1274       703.8 1  Rx    HVC_Command          HVC_modeRequest=IDLE
      1275       704.0 1  Rx    VSM_Sensors          VSM_brakePressureRear=7 PSI VSM_hallEffect=-75 cA VSM_safetyIn=0.0 V VSM_safetyOut=0.0 V
      1276       704.2 1  Rx    VSM_PowerDiagnostic  VSM_busVoltage=25678 mV VSM_busCurrent=76 mA
      1277       704.5 1  Rx    CDC_Heartbeat        CDC_state=GLV_ON CDC_ERR_VSMTimeout=0 CDC_ERR_amkAllError=0 CDC_WRN_VSMTimeout=0 CDC_WRN_amkSrcFL=1 CDC_WRN_amkSrcFR=1 CDC_WRN_amkSrcRL=1 CDC_WRN_amkSrcRR=1 CDC_WRN_amkError=0 CDC_WRN_amkTimeout=1
      1278       704.7 1  Rx    DIM_Heartbeat        DIM_state=GLV_ON DIM_ERR_VSMTimeout=0
      1279       704.8 1  Rx    DIM_Actions          DIM_action1ButtonPressed=1 DIM_action2ButtonPressed=1 DIM_drsButtonPressed=1 DIM_regenPercent=0 percent
      1280       706.0 1  Rx    FSM_Heartbeat        FSM_state=GLV_ON FSM_ERR_VSMTimeout=0 FSM_WRN_VSMTimeout=0 FSM_WRN_VoltageOOR=0 FSM_WRN_CurrentOOR=0 FSM_WRN_BrakePositionOOR=1 FSM_WRN_LeftTPosOOR=0 FSM_WRN_RightTPosOOR=0 FSM_WRN_BPPFault=0 FSM_WRN_TPosImplausible=0 FSM_WRN_SSModule=1 FSM_WRN_SSCockpit=0 FSM_WRN_SSFrHub=0 FSM_WRN_SSInertia=0 FSM_WRN_SSFlHub=0 FSM_WRN_SSBots=1 FSM_WRN_BrakePressureOOR=0 FSM_WRN_SWAngleOOR=0
      1281       706.2 1  Rx    FSM_Data             FSM_torqueReq=0 FSM_throttlePos=0 FSM_brakePressureFront=26 PSI FSM_brakePedalPos=255 % FSM_steeringWheelAngle=-7 deg
      1282       706.4 1  Rx    FSM_PedalsADC        FSM_throttlePosLeftADC=496 FSM_throttlePosRightADC=433 FSM_brakePosADC=1814
      1283       706.5 1  Rx    FSM_SensorsADC       FSM_brakePressureFrontADC=418 FSM_steeringWheelAngleADC=2262
      1284       706.7 1  Rx    FSM_PowerDiagnostic  FSM_busVoltage=25361 mV FSM_busCurrent=75 mA
      1285       708.7 1  Rx    PTC_Heartbeat        PTC_state=GLV_ON PTC_ERR_VSMTimeout=0 PTC_ERR_waterTempOOR=0 PTC_ERR_driversTempOOR=0 PTC_WRN_VSMTimeout=0 PTC_WRN_VoltageOOR=0 PTC_WRN_CurrentOOR=0
      1286       710.5 1  Rx    IZZIE_Loadcell_data  Differential_Voltage=166Fh uV Calibrated_Output=466.3 N Internal_Temp=20.3 c Opt_External_Temp=25.0 c
      1287       712.5 1  Rx    HVC_Heartbeat        HVC_Mode=IDLE HVC_State=STANDBY HVC_Uptime=0 s HVC_ERR_PACK_UNDERVOLT=0 HVC_ERR_PACK_OVERVOLT=0 HVC_ERR_PACK_OVERCURRENT=0 HVC_ERR_CELL_UNDERVOLT=0 HVC_ERR_CELL_OVERVOLT=0 HVC_ERR_CELL_OVERTEMP=0 HVC_ERR_BMB_FAULT=0 HVC_ERR_BMB_TIMEOUT=0 HVC_ERR_CAN_TIMEOUT=0 HVC_ERR_RELAY=0 HVC_ERR_LV_UNDERVOLT=0 HVC_dischargeClosed=1 HVC_prechargeClosed=0 HVC_negAIRClosed=0 HVC_posAIRClosed=0 HVC_dischargeError=0 HVC_prechargeError=0 HVC_negAIRError=0 HVC_posAIRError=0
      1288       712.7 1  Rx    BMS_Pack_Voltages    BMS_Batt_Voltage=532012 mV BMS_HV_Voltage=532012 mV
      1289       713.0 1  Rx    BMS_Pack_Currents    BMS_Current_Instant=0 mA BMS_Current_Average=0 mA
      1290       713.2 1  Rx    BMS_Low_Voltages     BMS_VBatt=0.0 V BMS_VAIR=18.4 V BMS_iBatt=0.7 mA BMS_iDCDC=0.0 mA
      1291       713.5 1  Rx    VSM_Heartbeat        VSM_state=GLV_ON VSM_ERR_moduleTimeout=0 VSM_ERR_moduleState=0 VSM_ERR_latchedError=0 VSM_ERR_DCDCFault=0 VSM_ERR_hallEffectOOR=0 VSM_ERR_brakePresOOR=0 VSM_WRN_HVCTimeout=0 VSM_WRN_CDCTimeout=0 VSM_WRN_FSMTimeout=0 VSM_WRN_DIMTimeout=0 VSM_WRN_PTCTimeout=0 VSM_WRN_APCTimeout=0 VSM_WRN_DIMReqNAK=0 VSM_WRN_VoltageOOR=0 VSM_WRN_CurrentOOR=0
      1292       713.7 1  Rx    VSM_Status           VSM_internalState=GLV_ON VSM_ERR_HVCTimeout=0 VSM_ERR_CDCTimeout=0 VSM_ERR_FSMTimeout=0 VSM_ERR_DIMTimeout=0 VSM_ERR_PTCTimeout=0 VSM_ERR_APCTimeout=0 VSM_ERR_HVCState=0 VSM_ERR_CDCState=0 VSM_ERR_FSMState=0 VSM_ERR_DIMState=0 VSM_ERR_PTCState=0 VSM_ERR_APCState=0 VSM_ERR_latchSoftware=0 VSM_ERR_latchAMS=0 VSM_ERR_latchIMD=0 VSM_ERR_latchBSPD=0
      1293       713.8 1  Rx    HVC_Command          HVC_modeRequest=IDLE
      1294       714.0 1  Rx    VSM_Sensors          VSM_brakePressureRear=7 PSI VSM_hallEffect=-75 cA VSM_safetyIn=0.0 V VSM_safetyOut=0.0 V
      1295       714.5 1  Rx    CDC_Heartbeat        CDC_state=GLV_ON CDC_ERR_VSMTimeout=0 CDC_ERR_amkAllError=0 CDC_WRN_VSMTimeout=0 CDC_WRN_amkSrcFL=1 CDC_WRN_amkSrcFR=1 CDC_WRN_amkSrcRL=1 CDC_WRN_amkSrcRR=1 CDC_WRN_amkError=0 CDC_WRN_amkTimeout=1
      1296       714.7 1  Rx    DIM_Heartbeat        DIM_state=GLV_ON DIM_ERR_VSMTimeout=0
      1297       714.8 1  Rx    DIM_Actions          DIM_action1ButtonPressed=1 DIM_action2ButtonPressed=1 DIM_drsButtonPressed=1 DIM_regenPercent=0 percent
      1298       716.0 1  Rx    FSM_Heartbeat        FSM_state=GLV_ON FSM_ERR_VSMTimeout=0 FSM_WRN_VSMTimeout=0 FSM_WRN_VoltageOOR=0 FSM_WRN_CurrentOOR=0 FSM_WRN_BrakePositionOOR=1 FSM_WRN_LeftTPosOOR=0 FSM_WRN_RightTPosOOR=0 FSM_WRN_BPPFault=0 FSM_WRN_TPosImplausible=0 FSM_WRN_SSModule=1 FSM_WRN_SSCockpit=0 FSM_WRN_SSFrHub=1 FSM_WRN_SSInertia=0 FSM_WRN_SSFlHub=0 FSM_WRN_SSBots=1 FSM_WRN_BrakePressureOOR=0 FSM_WRN_SWAngleOOR=0
      1299       716.2 1  Rx    FSM_Data             FSM_torqueReq=0 FSM_throttlePos=0 FSM_brakePressureFront=26 PSI FSM_brakePedalPos=255 % FSM_steeringWheelAngle=-7 deg
      1300       718.6 1  Rx    PTC_Heartbeat        PTC_state=GLV_ON PTC_ERR_VSMTimeout=0 PTC_ERR_waterTempOOR=0 PTC_ERR_driversTempOOR=0 PTC_WRN_VSMTimeout=0 PTC_WRN_VoltageOOR=0 PTC_WRN_CurrentOOR=0
      1301       720.4 1  Rx    IZZIE_Loadcell_data  Differential_Voltage=166Eh uV Calibrated_Output=465.7 N Internal_Temp=20.3 c Opt_External_Temp=25.0 c
      1302       722.5 1  Rx    HVC_Heartbeat        HVC_Mode=IDLE HVC_State=STANDBY HVC_Uptime=0 s HVC_ERR_PACK_UNDERVOLT=0 HVC_ERR_PACK_OVERVOLT=0 HVC_ERR_PACK_OVERCURRENT=0 HVC_ERR_CELL_UNDERVOLT=0 HVC_ERR_CELL_OVERVOLT=0 HVC_ERR_CELL_OVERTEMP=0 HVC_ERR_BMB_FAULT=0 HVC_ERR_BMB_TIMEOUT=0 HVC_ERR_CAN_TIMEOUT=0 HVC_ERR_RELAY=0 HVC_ERR_LV_UNDERVOLT=0 HVC_dischargeClosed=1 HVC_prechargeClosed=0 HVC_negAIRClosed=0 HVC_posAIRClosed=0 HVC_dischargeError=0 HVC_prechargeError=0 HVC_negAIRError=0 HVC_posAIRError=0
      1303       722.8 1  Rx    BMS_Pack_Voltages    BMS_Batt_Voltage=532013 mV BMS_HV_Voltage=532013 mV
      1304       723.0 1  Rx    BMS_Pack_Currents    BMS_Current_Instant=0 mA BMS_Current_Average=0 mA
      1305       723.1 1  Rx    BMS_Low_Voltages     BMS_VBatt=0.0 V BMS_VAIR=18.4 V BMS_iBatt=0.7 mA BMS_iDCDC=0.0 mA
      1306       723.5 1  Rx    VSM_Heartbeat        VSM_state=GLV_ON VSM_ERR_moduleTimeout=0 VSM_ERR_moduleState=0 VSM_ERR_latchedError=0 VSM_ERR_DCDCFault=0 VSM_ERR_hallEffectOOR=0 VSM_ERR_brakePresOOR=0 VSM_WRN_HVCTimeout=0 VSM_WRN_CDCTimeout=0 VSM_WRN_FSMTimeout=0 VSM_WRN_DIMTimeout=0 VSM_WRN_PTCTimeout=0 VSM_WRN_APCTimeout=0 VSM_WRN_DIMReqNAK=0 VSM_WRN_VoltageOOR=0 VSM_WRN_CurrentOOR=0
      1307       723.7 1  Rx    VSM_Status           VSM_internalState=GLV_ON VSM_ERR_HVCTimeout=0 VSM_ERR_CDCTimeout=0 VSM_ERR_FSMTimeout=0 VSM_ERR_DIMTimeout=0 VSM_ERR_PTCTimeout=0 VSM_ERR_APCTimeout=0 VSM_ERR_HVCState=0 VSM_ERR_CDCState=0 VSM_ERR_FSMState=0 VSM_ERR_DIMState=0 VSM_ERR_PTCState=0 VSM_ERR_APCState=0 VSM_ERR_latchSoftware=0 VSM_ERR_latchAMS=0 VSM_ERR_latchIMD=0 VSM_ERR_latchBSPD=0
      1308       723.8 1  Rx    HVC_Command          HVC_modeRequest=IDLE
      1309       724.0 1  Rx    VSM_Sensors          VSM_brakePressureRear=7 PSI VSM_hallEffect=-125 cA VSM_safetyIn=0.0 V VSM_safetyOut=0.0 V
      1310       724.5 1  Rx    CDC_Heartbeat        CDC_state=GLV_ON CDC_ERR_VSMTimeout=0 CDC_ERR_amkAllError=0 CDC_WRN_VSMTimeout=0 CDC_WRN_amkSrcFL=1 CDC_WRN_amkSrcFR=1 CDC_WRN_amkSrcRL=1 CDC_WRN_amkSrcRR=1 CDC_WRN_amkError=0 CDC_WRN_amkTimeout=1
      1311       724.7 1  Rx    DIM_Heartbeat        DIM_state=GLV_ON DIM_ERR_VSMTimeout=0
      1312       725.0 1  Rx    DIM_Actions          DIM_action1ButtonPressed=1 DIM_action2ButtonPressed=1 DIM_drsButtonPressed=1 DIM_regenPercent=0 percent
      1313       726.0 1  Rx    FSM_Heartbeat        FSM_state=GLV_ON FSM_ERR_VSMTimeout=0 FSM_WRN_VSMTimeout=0 FSM_WRN_VoltageOOR=0 FSM_WRN_CurrentOOR=0 FSM_WRN_BrakePositionOOR=1 FSM_WRN_LeftTPosOOR=0 FSM_WRN_RightTPosOOR=0 FSM_WRN_BPPFault=0 FSM_WRN_TPosImplausible=0 FSM_WRN_SSModule=1 FSM_WRN_SSCockpit=0 FSM_WRN_SSFrHub=1 FSM_WRN_SSInertia=0 FSM_WRN_SSFlHub=0 FSM_WRN_SSBots=1 FSM_WRN_BrakePressureOOR=0 FSM_WRN_SWAngleOOR=0
      1314       726.2 1  Rx    FSM_Data             FSM_torqueReq=0 FSM_throttlePos=0 FSM_brakePressureFront=26 PSI FSM_brakePedalPos=255 % FSM_steeringWheelAngle=-7 deg
      1315       728.7 1  Rx    PTC_Heartbeat        PTC_state=GLV_ON PTC_ERR_VSMTimeout=0 PTC_ERR_waterTempOOR=0 PTC_ERR_driversTempOOR=0 PTC_WRN_VSMTimeout=0 PTC_WRN_VoltageOOR=0 PTC_WRN_CurrentOOR=0
      1316       729.3 1  Rx    PTC_LoopTemps_A      PTC_Temp1=188 dC PTC_Temp2=64699 dC PTC_Temp3=64860 dC PTC_Temp4=64699 dC
      1317       729.5 1  Rx    PTC_LoopTemps_B      PTC_Temp5=64765 dC PTC_Temp6=64699 dC PTC_Temp7=64699 dC PTC_Temp8=64699 dC
      1318       729.6 1  Rx    PTC_LoopTemps_C      PTC_Temp9=189 dC
      1319       729.8 1  Rx    PTC_FansPumpsStatus  fan1DutyCycle_pcnt=0 percent fan2DutyCycle_pcnt=0 percent pump1DutyCycle_pcnt=0 percent pump2DutyCycle_pcnt=0 percent
      1320       730.0 1  Rx    PTC_PowerDiagnostic  PTC_logicVoltage=25511 mV PTC_loadVoltage=25660 mV PTC_loadCurrent=9072 mA
      1321       730.3 1  Rx    IZZIE_Loadcell_data  Differential_Voltage=166Fh uV Calibrated_Output=466.3 N Internal_Temp=20.3 c Opt_External_Temp=25.0 c
